@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

is_long_parameters_list,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.063,336,84,49,35,0,58.333333,41.666667,0,0.210526,0.416667,0.645497,94.097996,136.923149,77.143513,37590,-37512.856487,0.918375,447.5,-446.581625,0.815705,0.009711,89.315414,0.5,28,0.25,7,0.75,21,0.5,28,0.8,0.5,0.615385,0.239046,0.625,0.733333,0.583333,0.333333,0.666667,0.416667,0.67619,0.583333,0.592075,0.239046,0.625,0.62381,0.58042,0.583333,14.323,0.002,14.328125,0,14328.125,0,277585,221972,89672,58.333333,50,?,?,?,?
is_long_parameters_list,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.063,336,84,67,17,0,79.761905,20.238095,0,0.522088,0.291262,0.394951,66.230197,84.548416,76.125089,59.130506,16.994583,0.906251,0.703935,0.202316,27.497714,0.327354,3000.915648,0.877193,50,0.37037,10,0.62963,17,0.122807,7,0.833333,0.877193,0.854701,0.523955,0.767706,0.820913,0.797619,0.290796,0.709204,0.202381,0.793155,0.797619,0.794261,0.523955,0.767706,0.766445,0.760684,0.797619,12.956,0.004,12.96875,0,12968.75,0,342269,221972,89672,100,100,?,?,?,?
is_long_parameters_list,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.063,336,84,62,22,0,73.809524,26.190476,0,0.41109,0.328663,0.453006,74.734846,96.9764,76.125089,75.417292,0.707796,0.906251,0.897825,0.008426,19.421574,0.231209,2119.539976,0.789474,45,0.37037,10,0.62963,17,0.210526,12,0.818182,0.789474,0.803571,0.41168,0.708252,0.793427,0.738095,0.318992,0.681008,0.261905,0.743618,0.738095,0.740434,0.41168,0.708252,0.697836,0.705357,0.738095,11.566,0.004,11.546875,0.015625,11546.875,15.625,314765,221972,89672,100,100,?,?,?,?
is_long_parameters_list,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0631,336,84,66,18,0,78.571429,21.428571,0,0.508772,0.28087,0.399111,63.867213,85.438863,76.125089,60.061639,16.06345,0.906251,0.71502,0.191232,28.511117,0.339418,3111.511583,0.842105,48,0.333333,9,0.666667,18,0.157895,9,0.842105,0.842105,0.842105,0.508772,0.790448,0.839661,0.785714,0.276942,0.723058,0.214286,0.785714,0.785714,0.785714,0.508772,0.790448,0.776436,0.754386,0.785714,10.811,0.004,10.8125,0,10812.5,0,335253,221972,89672,100,100,?,?,?,?
is_long_parameters_list,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0631,336,84,71,13,0,84.52381,15.47619,0,0.634538,0.255178,0.362403,58.025184,77.580592,76.125089,52.355961,23.769128,0.906251,0.623285,0.282966,34.330317,0.408694,3746.579974,0.912281,52,0.296296,8,0.703704,19,0.087719,5,0.866667,0.912281,0.888889,0.636807,0.804743,0.844751,0.845238,0.229254,0.770746,0.154762,0.84256,0.845238,0.84267,0.636807,0.804743,0.797785,0.816993,0.845238,11.486,0.003,11.484375,0,11484.375,0,317271,221972,89672,100,100,?,?,?,?
is_long_parameters_list,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0631,336,84,70,14,0,83.333333,16.666667,0,0.631579,0.28865,0.369768,65.18727,78.435334,77.143513,53.8501,23.293413,0.918375,0.641073,0.277303,30.296599,0.360674,3317.318706,0.857143,48,0.214286,6,0.785714,22,0.142857,8,0.888889,0.857143,0.872727,0.632456,0.835459,0.865221,0.833333,0.190476,0.809524,0.166667,0.837037,0.833333,0.834692,0.632456,0.835459,0.806406,0.815674,0.833333,12.605,0.005,12.515625,0.015625,12515.625,15.625,351629,221972,89672,100,100,?,?,?,?
is_long_parameters_list,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0631,336,84,67,17,0,79.761905,20.238095,0,0.474227,0.202381,0.449868,45.704741,95.426131,77.143513,18258,-18180.856487,0.918375,217.357143,-216.438768,40.070006,0.477024,4387.455571,0.982143,55,0.571429,16,0.428571,12,0.017857,1,0.774648,0.982143,0.866142,0.535318,0.705357,0.77272,0.797619,0.386905,0.613095,0.202381,0.824124,0.797619,0.77255,0.535318,0.705357,0.710507,0.725754,0.797619,17.757,0.002,17.734375,0,17734.375,0,294595,221972,89672,79.761905,50,?,?,?,?
is_long_parameters_list,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0632,336,84,63,21,0,75,25,0,0.461538,0.319504,0.426343,72.155255,90.436041,77.143513,67.165553,9.97796,0.918375,0.79959,0.118785,22.030037,0.262262,2412.173507,0.767857,43,0.285714,8,0.714286,20,0.232143,13,0.843137,0.767857,0.803738,0.465379,0.763074,0.822151,0.75,0.267857,0.732143,0.25,0.764112,0.75,0.754405,0.465379,0.763074,0.737224,0.729738,0.75,12.803,0.004,12.8125,0,12812.5,0,334907,221972,89672,100,100,?,?,?,?
is_long_parameters_list,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0632,336,84,63,21,0,75,25,0,0.411215,0.298575,0.38932,67.42872,82.58273,77.143513,57.443093,19.70042,0.918375,0.683846,0.234529,26.555392,0.316136,2907.676137,0.857143,48,0.464286,13,0.535714,15,0.142857,8,0.786885,0.857143,0.820513,0.415316,0.788265,0.835499,0.75,0.357143,0.642857,0.25,0.741981,0.75,0.743087,0.415316,0.788265,0.778083,0.704374,0.75,11.121,0.004,11.109375,0.015625,11109.375,15.625,336941,221972,89672,100,100,?,?,?,?
is_long_parameters_list,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0632,336,84,54,30,0,64.285714,35.714286,0,0.262295,0.424296,0.497386,95.821016,105.505782,77.143513,84.857559,-7.714046,0.918375,1.010209,-0.091834,1.625343,0.019349,177.966513,0.642857,36,0.357143,10,0.642857,18,0.357143,20,0.782609,0.642857,0.705882,0.270604,0.661352,0.766125,0.642857,0.357143,0.642857,0.357143,0.679634,0.642857,0.652406,0.270604,0.661352,0.656135,0.625668,0.642857,11.257,0.005,11.234375,0,11234.375,0,347143,221972,89672,100,100,?,?,?,?
is_long_parameters_list,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0632,336,84,55,29,0,65.47619,34.52381,0,0.201835,0.428008,0.488831,96.659371,103.690991,77.143513,82.31882,-5.175307,0.918375,0.979986,-0.061611,2.123591,0.025281,232.522082,0.767857,43,0.571429,16,0.428571,12,0.232143,13,0.728814,0.767857,0.747826,0.202526,0.620855,0.739954,0.654762,0.458333,0.541667,0.345238,0.645876,0.654762,0.649494,0.202526,0.620855,0.626483,0.600328,0.654762,13.824,0.004,13.8125,0,13812.5,0,326327,221972,89672,100,100,?,?,?,?
is_long_parameters_list,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0632,336,84,71,13,0,84.52381,15.47619,0,0.627049,0.265254,0.362668,60.316186,77.637466,76.125089,51.12555,24.999539,0.906251,0.608637,0.297614,31.355193,0.373276,3421.894889,0.929825,53,0.333333,9,0.666667,18,0.070175,4,0.854839,0.929825,0.890756,0.633601,0.851202,0.884081,0.845238,0.248747,0.751253,0.154762,0.843056,0.845238,0.840593,0.633601,0.851202,0.83285,0.812725,0.845238,12.235,0.003,12.234375,0,12234.375,0,323255,221972,89672,100,100,?,?,?,?
is_long_parameters_list,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0633,336,84,61,23,0,72.619048,27.380952,0,0.422939,0.364665,0.454839,82.921465,97.368778,76.125089,74.069821,2.055268,0.906251,0.881784,0.024467,13.820022,0.164524,1508.224255,0.719298,41,0.259259,7,0.740741,20,0.280702,16,0.854167,0.719298,0.780952,0.434152,0.717674,0.811377,0.72619,0.266151,0.733849,0.27381,0.758185,0.72619,0.734014,0.434152,0.717674,0.70515,0.707937,0.72619,14.137,0.003,14.125,0,14125,0,315089,221972,89672,100,100,?,?,?,?
is_long_parameters_list,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,78,6,0,92.857143,7.142857,0,0.829615,0.073888,0.260988,16.801412,55.870566,76.125089,66.65931,9.465779,0.906251,0.793563,0.112688,62.749688,0.74702,6848.078995,0.982456,56,0.185185,5,0.814815,22,0.017544,1,0.918033,0.982456,0.949153,0.835019,0.91488,0.927505,0.928571,0.1313,0.8687,0.071429,0.930404,0.928571,0.926925,0.835019,0.91488,0.90566,0.914576,0.928571,0.617,0.002,0.609375,0,609.375,0,297036,221972,89672,94.047619,51.785714,?,?,?,?
is_long_parameters_list,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,75,9,0,89.285714,10.714286,0,0.741803,0.101764,0.304692,23.140117,65.226334,76.125089,100.037511,-23.912422,0.906251,1.190923,-0.284672,57.429898,0.683689,6267.512916,0.964912,55,0.259259,7,0.740741,20,0.035088,2,0.887097,0.964912,0.92437,0.749555,0.874919,0.895694,0.892857,0.187204,0.812796,0.107143,0.894166,0.892857,0.889642,0.749555,0.874919,0.867926,0.870348,0.892857,0.257,0.002,0.25,0,250,0,297120,221972,89672,91.666667,51.785714,?,?,?,?
is_long_parameters_list,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,71,13,0,84.52381,15.47619,0,0.648649,0.171214,0.395403,38.666221,83.873147,77.143513,164.893236,-87.749723,0.918375,1.963015,-1.04464,45.956364,0.5471,5031.980858,0.892857,50,0.25,7,0.75,21,0.107143,6,0.877193,0.892857,0.884956,0.648886,0.820153,0.855743,0.845238,0.202381,0.797619,0.154762,0.844055,0.845238,0.844516,0.648886,0.820153,0.793753,0.824296,0.845238,0.233,0.003,0.21875,0.015625,218.75,15.625,296724,221972,89672,85.714286,52.97619,?,?,?,?
is_long_parameters_list,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,73,11,0,86.904762,13.095238,0,0.691589,0.136612,0.357037,30.851753,75.734912,77.143513,120.964535,-43.821022,0.918375,1.440054,-0.521679,52.245637,0.621972,5720.623337,0.946429,53,0.285714,8,0.714286,20,0.053571,3,0.868852,0.946429,0.905983,0.698486,0.834821,0.861183,0.869048,0.208333,0.791667,0.130952,0.86909,0.869048,0.865427,0.698486,0.834821,0.819429,0.845148,0.869048,0.155,0.002,0.15625,0,156.25,0,296604,221972,89672,88.095238,51.785714,?,?,?,?
is_long_parameters_list,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,80,4,0,95.238095,4.761905,0,0.888889,0.083652,0.247148,18.891547,52.425129,77.143513,53.559448,23.584065,0.918375,0.637612,0.280763,62.679093,0.74618,6863.03203,1,56,0.142857,4,0.857143,24,0,0,0.933333,1,0.965517,0.894427,0.924745,0.930013,0.952381,0.095238,0.904762,0.047619,0.955556,0.952381,0.95137,0.894427,0.924745,0.921596,0.944297,0.952381,0.123,0.002,0.125,0,125,0,297048,221972,89672,95.238095,54.761905,?,?,?,?
is_long_parameters_list,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,80,4,0,95.238095,4.761905,0,0.888668,0.070129,0.231474,15.946619,49.552323,76.125089,51.729115,24.395974,0.906251,0.615823,0.290428,64.25648,0.764958,7012.520184,0.982456,56,0.111111,3,0.888889,24,0.017544,1,0.949153,0.982456,0.965517,0.890048,0.931449,0.941873,0.952381,0.081036,0.918964,0.047619,0.952639,0.952381,0.951876,0.890048,0.931449,0.923079,0.944297,0.952381,0.125,0.002,0.125,0,125,0,296628,221972,89672,95.238095,54.166667,?,?,?,?
is_long_parameters_list,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,71,13,0,84.52381,15.47619,0,0.60262,0.154889,0.385799,35.220334,82.589069,76.125089,150.917326,-74.792237,0.906251,1.796635,-0.890384,47.84475,0.56958,5221.454337,0.982456,56,0.444444,12,0.555556,15,0.017544,1,0.823529,0.982456,0.896,0.639877,0.783301,0.830446,0.845238,0.307226,0.692774,0.154762,0.860163,0.845238,0.832252,0.639877,0.783301,0.783602,0.796837,0.845238,0.141,0.005,0.140625,0,140.625,0,296700,221972,89672,85.714286,51.190476,?,?,?,?
is_long_parameters_list,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,75,9,0,89.285714,10.714286,0,0.742857,0.102163,0.305494,23.072085,64.8016,77.143513,95.371987,-18.228474,0.918375,1.135381,-0.217006,58.454189,0.695883,6400.427207,0.982143,55,0.285714,8,0.714286,20,0.017857,1,0.873016,0.982143,0.92437,0.758175,0.88074,0.895351,0.892857,0.196429,0.803571,0.107143,0.899471,0.892857,0.888355,0.758175,0.88074,0.869293,0.870348,0.892857,0.121,0.002,0.125,0,125,0,296676,221972,89672,91.666667,51.785714,?,?,?,?
is_long_parameters_list,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,77,7,0,91.666667,8.333333,0,0.820513,0.102016,0.28979,23.038912,61.470432,77.143513,79.603302,-2.459789,0.918375,0.947658,-0.029283,59.168297,0.704384,6478.618268,0.892857,50,0.035714,1,0.964286,27,0.107143,6,0.980392,0.892857,0.934579,0.82734,0.932079,0.950368,0.916667,0.059524,0.940476,0.083333,0.926322,0.916667,0.918135,0.82734,0.932079,0.905043,0.909913,0.916667,0.118,0.002,0.109375,0.015625,109.375,15.625,296784,221972,89672,92.857143,54.166667,?,?,?,?
is_long_parameters_list,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,77,7,0,91.666667,8.333333,0,0.8,0.100995,0.299312,22.808183,63.490214,77.143513,81.721655,-4.578142,0.918375,0.972877,-0.054502,59.225499,0.705065,6484.881623,1,56,0.25,7,0.75,21,0,0,0.888889,1,0.941176,0.816497,0.875,0.888889,0.916667,0.166667,0.833333,0.083333,0.925926,0.916667,0.913165,0.816497,0.875,0.87037,0.89916,0.916667,0.119,0.002,0.125,0,125,0,296712,221972,89672,91.666667,52.380952,?,?,?,?
is_long_parameters_list,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,78,6,0,92.857143,7.142857,0,0.833333,0.078996,0.261938,17.840023,55.56237,77.143513,65.543461,11.600052,0.918375,0.780279,0.138096,62.9635,0.749565,6894.17311,0.982143,55,0.178571,5,0.821429,23,0.017857,1,0.916667,0.982143,0.948276,0.838525,0.915816,0.924655,0.928571,0.125,0.875,0.071429,0.930556,0.928571,0.927056,0.838525,0.915816,0.904818,0.916446,0.928571,0.12,0.002,0.125,0,125,0,296592,221972,89672,94.047619,52.380952,?,?,?,?
is_long_parameters_list,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,71,13,0,84.52381,15.47619,0,0.635514,0.126923,0.334631,28.663754,70.982025,77.143513,108.891108,-31.747595,0.918375,1.296323,-0.377948,54.053137,0.64349,5918.535056,0.928571,52,0.321429,9,0.678571,19,0.071429,4,0.852459,0.928571,0.888889,0.641852,0.875957,0.898097,0.845238,0.238095,0.761905,0.154762,0.843668,0.845238,0.840959,0.641852,0.875957,0.854483,0.816993,0.845238,0.13,0.002,0.140625,0,140.625,0,297084,221972,89672,90.47619,52.97619,?,?,?,?
is_long_parameters_list,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,74,10,0,88.095238,11.904762,0,0.711538,0.136091,0.356292,30.73403,75.576794,77.143513,122.152513,-45.009,0.918375,1.454197,-0.535821,52.548833,0.625581,5753.82168,0.982143,55,0.321429,9,0.678571,19,0.017857,1,0.859375,0.982143,0.916667,0.731277,0.829401,0.855934,0.880952,0.220238,0.779762,0.119048,0.889583,0.880952,0.875,0.731277,0.829401,0.819537,0.854167,0.880952,0.125,0.003,0.125,0,125,0,296724,221972,89672,88.095238,51.785714,?,?,?,?
is_long_parameters_list,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,75,9,0,89.285714,10.714286,0,0.751969,0.11736,0.324984,26.686565,69.570219,76.125089,108.895625,-32.770536,0.906251,1.296376,-0.390125,54.947134,0.654133,5996.560699,0.929825,53,0.185185,5,0.814815,22,0.070175,4,0.913793,0.929825,0.921739,0.752254,0.875569,0.900662,0.892857,0.148218,0.851782,0.107143,0.892052,0.892857,0.892312,0.752254,0.875569,0.855862,0.875964,0.892857,0.128,0.002,0.125,0,125,0,296976,221972,89672,90.47619,52.380952,?,?,?,?
is_long_parameters_list,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,77,7,0,91.666667,8.333333,0,0.79918,0.094603,0.285775,21.51184,61.176721,76.125089,78.526685,-2.401596,0.906251,0.934841,-0.02859,59.272477,0.705625,6468.599578,0.982456,56,0.222222,6,0.777778,21,0.017544,1,0.903226,0.982456,0.941176,0.807531,0.890513,0.907545,0.916667,0.156433,0.843567,0.083333,0.919721,0.916667,0.914166,0.807531,0.890513,0.883303,0.89916,0.916667,0.124,0.003,0.109375,0,109.375,0,296880,221972,89672,92.857143,52.97619,?,?,?,?
is_long_parameters_list,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,77,7,0,91.666667,8.333333,0,0.794979,0.079305,0.245416,18.033145,52.536957,76.125089,46.018974,30.106115,0.906251,0.547845,0.358406,61.582685,0.733127,6720.720145,1,57,0.259259,7,0.740741,20,0,0,0.890625,1,0.942149,0.812233,0.939896,0.946253,0.916667,0.175926,0.824074,0.083333,0.925781,0.916667,0.912871,0.812233,0.939896,0.935631,0.896606,0.916667,0.124,0.002,0.125,0,125,0,296976,221972,89672,96.428571,54.166667,?,?,?,?
is_long_parameters_list,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.SMO -- -C 0.25 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1178107808933117974,20170629.0633,336,84,75,9,0,89.285714,10.714286,0,0.736402,0.120953,0.317806,27.503675,68.033665,76.125089,85.966101,-9.841012,0.906251,1.023406,-0.117155,54.462167,0.648359,5943.634738,0.982456,56,0.296296,8,0.703704,19,0.017544,1,0.875,0.982456,0.92562,0.752384,0.873294,0.895238,0.892857,0.206697,0.793303,0.107143,0.899107,0.892857,0.887978,0.752384,0.873294,0.864476,0.867065,0.892857,0.116,0.002,0.109375,0,109.375,0,296808,221972,89672,91.666667,54.166667,?,?,?,?
