@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

data-class,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.028962,0.154561,6.512257,32.787336,38.56853,1074.314668,-1035.746138,0.918298,25.578921,-24.660622,36.085829,0.859186,3925.91229,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.964286,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.964286,0.969841,0.973668,0.97619,0.011,0,0.01,0,10,0,38805,246205,59053,97.619048,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.012,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.026266,0.154367,5.905978,32.746026,38.56853,1074.149443,-1035.580913,0.918298,25.574987,-24.656688,36.251054,0.86312,3943.88771,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.011,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.892857,0.048822,0.198412,10.97783,42.089472,38.56853,7.427118,31.141412,0.918298,0.176836,0.741462,34.161023,0.813358,3716.505481,0.964286,27,0.071429,1,0.928571,13,0.035714,1,0.964286,0.964286,0.964286,0.892857,0.996173,0.997493,0.952381,0.059524,0.940476,0.047619,0.952381,0.952381,0.952381,0.892857,0.996173,0.995352,0.946429,0.952381,0.011,0,0.01,0,10,0,38441,246205,59053,100,53.571429,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.021026,0.103255,4.727717,21.903729,38.56853,1.899631,36.668899,0.918298,0.045229,0.873069,36.670791,0.873114,3989.552549,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,0.011,0,0.01,0,10,0,38805,246205,59053,100,51.190476,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0,0.02,0,20,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.029667,0.155932,6.670781,33.07821,38.56853,1074.371836,-1035.803306,0.918298,25.580282,-24.661983,36.028661,0.857825,3919.692807,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.96301,0.96433,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.96301,0.960347,0.97271,0.97619,0.011,0,0.01,0,10,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.02381,0.154303,5.353621,32.732627,38.56853,1074,-1035.43147,0.918298,25.571429,-24.65313,36.400497,0.866678,3960.146206,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.01,0,0.01,0,10,0,39533,246205,59053,97.619048,50,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
data-class,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.028558,0.134491,6.421237,28.529755,38.56853,3.328692,35.239838,0.918298,0.079255,0.839044,36.110566,0.859775,3928.603515,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.998724,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.998724,0.997592,0.97271,0.97619,0.006,0,0.01,0,10,0,38441,246205,59053,100,52.380952,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.026119,0.153212,5.873002,32.501207,38.56853,7.217384,31.351146,0.918298,0.171842,0.746456,36.260009,0.863334,3944.862011,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.006,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.040906,0.177804,9.197845,37.717893,38.56853,5.791588,32.776942,0.918298,0.137895,0.780403,34.745393,0.827271,3780.08122,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,1,1,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,1,1,0.948148,0.952381,0.006,0,0.01,0,10,0,38805,246205,59053,100,52.380952,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.028521,0.154536,6.413104,32.781896,38.56853,1074.287705,-1035.719175,0.918298,25.578279,-24.65998,36.112792,0.859828,3928.845681,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.009,0,0,0,0,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.029667,0.155932,6.670781,33.07821,38.56853,1074.371836,-1035.803306,0.918298,25.580282,-24.661983,36.028661,0.857825,3919.692807,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.96301,0.96433,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.96301,0.960347,0.97271,0.97619,0.01,0,0.01,0,10,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,40,2,0,95.238095,4.761905,0,0.888889,0.050193,0.21537,11.286011,45.68679,38.56853,12.615195,25.953335,0.918298,0.300362,0.617937,34.075433,0.81132,3707.193861,1,28,0.142857,2,0.857143,12,0,0,0.933333,1,0.965517,0.894427,0.97449,0.97619,0.952381,0.095238,0.904762,0.047619,0.955556,0.952381,0.95137,0.894427,0.97449,0.964286,0.944297,0.952381,0.009,0,0.02,0,20,0,38805,246205,59053,95.238095,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.028603,0.147906,6.431501,31.375498,38.56853,4.631259,33.937271,0.918298,0.110268,0.80803,36.095168,0.859409,3926.928338,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,0.009,0,0.01,0,10,0,38441,246205,59053,100,52.380952,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.029513,0.154759,6.63596,32.829255,38.56853,7.428305,31.140225,0.918298,0.176864,0.741434,36.038363,0.858056,3920.748318,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.006,0,0.01,0,10,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.028962,0.154561,6.512257,32.787336,38.56853,1074.314668,-1035.746138,0.918298,25.578921,-24.660622,36.085829,0.859186,3925.91229,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.964286,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.964286,0.969841,0.973668,0.97619,0.006,0.001,0.01,0,10,0,38805,246205,59053,97.619048,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.02381,0.154303,5.353621,32.732627,38.56853,1074,-1035.43147,0.918298,25.571429,-24.65313,36.400497,0.866678,3960.146206,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.01,0,0.01,0,10,0,39533,246205,59053,97.619048,50,'Number of leaves: 7\nSize of the tree: 13\n',7,13,7
data-class,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.028521,0.154536,6.413104,32.781896,38.56853,1074.287705,-1035.719175,0.918298,25.578279,-24.65998,36.112792,0.859828,3928.845681,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.01,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.026266,0.154367,5.905978,32.746026,38.56853,1074.149443,-1035.580913,0.918298,25.574987,-24.656688,36.251054,0.86312,3943.88771,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.01,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.026119,0.153212,5.873002,32.501207,38.56853,7.217384,31.351146,0.918298,0.171842,0.746456,36.260009,0.863334,3944.862011,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.01,0,0,0,0,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.028962,0.154561,6.512257,32.787336,38.56853,1074.314668,-1035.746138,0.918298,25.578921,-24.660622,36.085829,0.859186,3925.91229,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.964286,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.964286,0.969841,0.973668,0.97619,0.006,0,0.01,0,10,0,38805,246205,59053,97.619048,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.025034,0.145164,5.628848,30.793785,38.56853,4.227028,34.341502,0.918298,0.100644,0.817655,36.328367,0.864961,3952.298949,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,0.005,0.001,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.028521,0.154536,6.413104,32.781896,38.56853,1074.287705,-1035.719175,0.918298,25.578279,-24.65998,36.112792,0.859828,3928.845681,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.005,0,0.01,0,10,0,38441,246205,59053,97.619048,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008049,0.021081,1.809876,4.471961,38.56853,0.502228,38.066302,0.918298,0.011958,0.906341,38.066302,0.906341,4141.375373,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0,0,0,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.029667,0.155932,6.670781,33.07821,38.56853,1074.371836,-1035.803306,0.918298,25.580282,-24.661983,36.028661,0.857825,3919.692807,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.96301,0.96433,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.96301,0.960347,0.97271,0.97619,0.01,0,0.01,0,10,0,38441,246205,59053,97.619048,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005153,0.008925,1.158636,1.893287,38.56853,0.314668,38.253862,0.918298,0.007492,0.910806,38.253862,0.910806,4161.780705,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.01,0,0.02,0,20,0,38805,246205,59053,100,50,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,39,3,0,92.857143,7.142857,0,0.847458,0.070156,0.262587,15.774791,55.703056,38.56853,2152.226068,-2113.657538,0.918298,51.243478,-50.325179,32.143658,0.765325,3497.028746,0.892857,25,0,0,1,14,0.107143,3,1,0.892857,0.943396,0.857493,0.964286,0.97619,0.928571,0.035714,0.964286,0.071429,0.941176,0.928571,0.930006,0.857493,0.964286,0.94246,0.923311,0.928571,0.008,0,0.01,0,10,0,38805,246205,59053,95.238095,51.190476,'Number of leaves: 5\nSize of the tree: 9\n',5,9,5
data-class,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.005095,0.008825,1.145631,1.872035,38.56853,0.311109,38.257421,0.918298,0.007407,0.910891,38.257421,0.910891,4162.167948,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.01,0,10,0,38441,246205,59053,100,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
data-class,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171002.1558,378,42,42,0,0,100,0,0,1,0.008489,0.023603,1.908837,5.007033,38.56853,0.532833,38.035697,0.918298,0.012686,0.905612,38.035697,0.905612,4138.045763,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0.001,0,0,0,0,38441,246205,59053,100,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
