@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n'}
@attribute measureOutOfBagError numeric
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

feature-envy,9,1,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.892857,0.058985,0.200146,13.26285,42.457229,38.56853,9.505228,29.063302,0.918298,0.226315,0.691983,33.497438,0.797558,3644.311594,0.964286,27,0.071429,1,0.928571,13,0.035714,1,0.964286,0.964286,0.964286,0.892857,0.977041,0.98682,0.952381,0.059524,0.940476,0.047619,0.952381,0.952381,0.952381,0.892857,0.977041,0.96301,0.946429,0.952381,0.009,0,0.015625,0,15.625,0,54298,328240,81952,97.619048,55.952381,'Number of leaves: 5\nSize of the tree: 9\n',?,5,9,5
feature-envy,9,2,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.847458,0.087801,0.258797,19.742207,54.899138,38.56853,15.633582,22.934948,0.918298,0.372228,0.54607,31.059651,0.739515,3379.095581,0.892857,25,0,0,1,14,0.107143,3,1,0.892857,0.943396,0.857493,0.946429,0.964286,0.928571,0.035714,0.964286,0.071429,0.941176,0.928571,0.930006,0.857493,0.946429,0.917367,0.923311,0.928571,0.014,0,0.015625,0,15.625,0,53194,328240,81952,92.857143,50,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,9,3,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,42,0,0,100,0,0,1,0.040035,0.062293,9.00199,13.214254,38.56853,2.552533,36.015997,0.918298,0.060775,0.857524,36.015997,0.857524,3918.314996,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0.001,0.015625,0,15.625,0,53194,328240,81952,100,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,9,4,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.036024,0.110204,8.099982,23.377704,38.56853,2.747484,35.821046,0.918298,0.065416,0.852882,35.653013,0.848881,3878.824637,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.998724,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.998724,0.997592,0.97271,0.97619,0.009,0,0.015625,0,15.625,0,53562,328240,81952,100,52.380952,'Number of leaves: 3\nSize of the tree: 5\n',?,3,5,3
feature-envy,9,5,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.065489,0.164253,14.725367,34.843308,38.56853,8.988183,29.580347,0.918298,0.214004,0.704294,33.752389,0.803628,3672.048662,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.964286,0.965517,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.964286,0.961138,0.97271,0.97619,0.01,0,0.015625,0,15.625,0,53194,328240,81952,97.619048,65.47619,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,9,6,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.057415,0.150376,12.909788,31.899553,38.56853,6.256298,32.312231,0.918298,0.148959,0.769339,34.319124,0.817122,3733.705889,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.007,0,0.015625,0,15.625,0,53194,328240,81952,100,67.857143,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,9,7,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.836364,0.094203,0.263872,21.181717,55.975526,38.56853,2153.098496,-2114.529967,0.918298,51.26425,-50.345952,30.620741,0.729065,3331.344957,0.964286,27,0.142857,2,0.857143,12,0.035714,1,0.931034,0.964286,0.947368,0.837611,0.910714,0.921593,0.928571,0.107143,0.892857,0.071429,0.928382,0.928571,0.927875,0.837611,0.910714,0.894004,0.918129,0.928571,0.007,0,0.015625,0,15.625,0,53194,328240,81952,95.238095,65.47619,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,9,8,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.077791,0.219442,17.49153,46.550569,38.56853,12.673316,25.895214,0.918298,0.301746,0.616553,32.300419,0.769058,3514.083449,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,0.959184,0.97619,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,0.959184,0.937358,0.948148,0.952381,0.009,0.001,0.015625,0,15.625,0,53562,328240,81952,95.238095,53.571429,'Number of leaves: 3\nSize of the tree: 5\n',?,3,5,3
feature-envy,9,9,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.836364,0.080168,0.247717,18.026033,52.5486,38.56853,14.881147,23.687383,0.918298,0.354313,0.563985,31.560848,0.751449,3433.622731,0.964286,27,0.142857,2,0.857143,12,0.035714,1,0.931034,0.964286,0.947368,0.837611,0.946429,0.954237,0.928571,0.107143,0.892857,0.071429,0.928382,0.928571,0.927875,0.837611,0.946429,0.931771,0.918129,0.928571,0.009,0,0.015625,0,15.625,0,53930,328240,81952,95.238095,51.190476,'Number of leaves: 4\nSize of the tree: 7\n',?,4,7,4
feature-envy,9,10,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.0671,0.207115,15.087477,43.935586,38.56853,9.175253,29.393277,0.918298,0.218458,0.69984,33.009909,0.78595,3591.271421,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,0.964286,0.97619,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,0.964286,0.94246,0.948148,0.952381,0.012,0,0.015625,0,15.625,0,53930,328240,81952,100,69.047619,'Number of leaves: 4\nSize of the tree: 7\n',?,4,7,4
feature-envy,10,1,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.049258,0.141682,11.075821,30.055165,38.56853,4.639816,33.928714,0.918298,0.110472,0.807827,34.790428,0.828344,3784.980821,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.996173,0.996305,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.996173,0.993335,0.97271,0.97619,0.036,0,0,0,0,0,53930,328240,81952,100,70.238095,'Number of leaves: 4\nSize of the tree: 7\n',?,4,7,4
feature-envy,10,2,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.075441,0.214998,16.963158,45.607974,38.56853,1079.378101,-1040.809572,0.918298,25.699479,-24.78118,32.465979,0.773,3532.095329,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,0.946429,0.9759,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,0.946429,0.942267,0.948148,0.952381,0.04,0,0,0,0,0,53930,328240,81952,97.619048,67.857143,'Number of leaves: 4\nSize of the tree: 7\n',?,4,7,4
feature-envy,10,3,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.035417,0.115808,7.963511,24.566512,38.56853,2.852902,35.715628,0.918298,0.067926,0.850372,35.683657,0.849611,3882.158479,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.998724,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.998724,0.997592,0.97271,0.97619,0.023,0,0,0,0,0,53562,328240,81952,100,52.380952,'Number of leaves: 3\nSize of the tree: 5\n',?,3,5,3
feature-envy,10,4,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,37,5,0,88.095238,11.904762,0,0.745763,0.135612,0.332531,30.492688,70.540263,38.56853,25.393062,13.175467,0.918298,0.604597,0.313702,26.70774,0.635899,2905.634876,0.857143,24,0.071429,1,0.928571,13,0.142857,4,0.96,0.857143,0.90566,0.754594,0.892857,0.918095,0.880952,0.095238,0.904762,0.119048,0.894902,0.880952,0.883343,0.754594,0.892857,0.856695,0.872185,0.880952,0.008,0,0.015625,0,15.625,0,53194,328240,81952,88.095238,50,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,10,5,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.051632,0.149716,11.609537,31.759446,38.56853,5.378101,33.190428,0.918298,0.12805,0.790248,34.634012,0.824619,3767.963743,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.01,0,0.015625,0,15.625,0,53930,328240,81952,100,67.857143,'Number of leaves: 4\nSize of the tree: 7\n',?,4,7,4
feature-envy,10,6,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.049924,0.150223,11.225443,31.867082,38.56853,6.089076,32.479454,0.918298,0.144978,0.77332,34.790353,0.828342,3784.972628,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.01,0,0.015625,0,15.625,0,53194,328240,81952,97.619048,50,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,10,7,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.084695,0.205782,19.043789,43.652775,38.56853,9.550636,29.017893,0.918298,0.227396,0.690902,31.905061,0.759644,3471.070949,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,0.964286,0.97619,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,0.964286,0.94246,0.948148,0.952381,0.015,0,0.015625,0,15.625,0,53194,328240,81952,100,69.047619,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,10,8,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.892857,0.077687,0.213194,17.468001,45.225279,38.56853,12.03437,26.53416,0.918298,0.286533,0.631766,32.351194,0.770267,3519.60736,0.964286,27,0.071429,1,0.928571,13,0.035714,1,0.964286,0.964286,0.964286,0.892857,0.946429,0.953656,0.952381,0.059524,0.940476,0.047619,0.952381,0.952381,0.952381,0.892857,0.946429,0.931122,0.946429,0.952381,0.01,0,0.015625,0,15.625,0,53194,328240,81952,97.619048,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,10,9,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.836364,0.09815,0.262811,22.069298,55.750504,38.56853,20.005388,18.563142,0.918298,0.476319,0.44198,30.379404,0.723319,3305.089001,0.964286,27,0.142857,2,0.857143,12,0.035714,1,0.931034,0.964286,0.947368,0.837611,0.910714,0.921593,0.928571,0.107143,0.892857,0.071429,0.928382,0.928571,0.927875,0.837611,0.910714,0.894004,0.918129,0.928571,0.009,0,0.015625,0,15.625,0,53194,328240,81952,95.238095,65.47619,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,10,10,weka.classifiers.trees.J48,'-R -N 3 -Q 1 -M 2',-217733168393644444,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.056042,0.149567,12.60114,31.72791,38.56853,5.803823,32.764707,0.918298,0.138186,0.780112,34.383234,0.818648,3740.68062,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.982143,0.988095,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.982143,0.969841,0.973668,0.97619,0.009,0,0.015625,0,15.625,0,53194,328240,81952,100,67.857143,'Number of leaves: 2\nSize of the tree: 3\n',?,2,3,2
feature-envy,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,42,0,0,100,0,0,1,0.000335,0.001862,0.075276,0.395047,38.56853,0.020391,38.548139,0.918298,0.000486,0.917813,38.548139,0.917813,4193.796181,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.103,0.001,0.515625,0.015625,515.625,15.625,106883,328240,81952,100,50,?,?,?,?,?
feature-envy,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,42,0,0,100,0,0,1,0.012456,0.050196,2.800828,10.648147,38.56853,0.844971,37.723559,0.918298,0.020118,0.89818,37.723559,0.89818,4104.087055,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.137,0.001,0.53125,0,531.25,0,107228,328240,81952,100,53.571429,?,?,?,?,?
feature-envy,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,36,6,0,85.714286,14.285714,0,0.7,0.143294,0.374613,32.219866,79.467371,38.56853,131.881341,-93.312811,0.918298,3.140032,-2.221734,25.531813,0.6079,2777.701467,0.821429,23,0.071429,1,0.928571,13,0.178571,5,0.958333,0.821429,0.884615,0.714435,0.951531,0.976645,0.857143,0.107143,0.892857,0.142857,0.87963,0.857143,0.860577,0.714435,0.951531,0.94884,0.848558,0.857143,2.138,0,0.5,0,500,0,106928,328240,81952,88.095238,52.380952,?,?,?,?,?
feature-envy,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.02381,0.154303,5.353762,32.732627,38.56853,42.495091,-3.926562,0.918298,1.011788,-0.09349,36.400459,0.866678,3960.142079,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.973214,0.989927,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.973214,0.964459,0.973668,0.97619,2.115,0,0.5625,0,562.5,0,108616,328240,81952,97.619048,50,?,?,?,?,?
feature-envy,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.023828,0.154303,5.357874,32.732636,38.56853,43.05468,-4.48615,0.918298,1.025111,-0.106813,36.39935,0.866651,3960.021483,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.980867,0.991313,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.980867,0.974623,0.973668,0.97619,2.251,0,0.5625,0,562.5,0,124242,328240,81952,97.619048,50,?,?,?,?,?
feature-envy,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.836364,0.05613,0.213111,12.620949,45.207693,38.56853,9.087352,29.481178,0.918298,0.216366,0.701933,33.171769,0.789804,3608.880845,0.964286,27,0.142857,2,0.857143,12,0.035714,1,0.931034,0.964286,0.947368,0.837611,0.994898,0.997619,0.928571,0.107143,0.892857,0.071429,0.928382,0.928571,0.927875,0.837611,0.994898,0.995125,0.918129,0.928571,2.185,0,0.484375,0,484.375,0,106857,328240,81952,97.619048,52.380952,?,?,?,?,?
feature-envy,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.018203,0.117968,4.092954,25.024741,38.56853,2.086324,36.482206,0.918298,0.049674,0.868624,36.78787,0.875902,4002.289959,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,1,1,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,1,1,0.97271,0.97619,2.246,0,0.609375,0,609.375,0,110518,328240,81952,100,51.190476,?,?,?,?,?
feature-envy,1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.024449,0.154357,5.497477,32.744039,38.56853,16.318093,22.250437,0.918298,0.388526,0.529772,36.3612,0.865743,3955.870907,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.997449,0.998768,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.997449,0.997592,0.973668,0.97619,2.12,0,0.53125,0,531.25,0,109001,328240,81952,97.619048,50,?,?,?,?,?
feature-envy,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.025363,0.151185,5.703017,32.071023,38.56853,5.562428,33.006102,0.918298,0.132439,0.78586,36.302312,0.864341,3949.464342,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.997449,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.997449,0.997592,0.97271,0.97619,2.21,0,0.578125,0,578.125,0,119769,328240,81952,97.619048,51.190476,?,?,?,?,?
feature-envy,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,42,0,0,100,0,0,1,0.000017,0.000105,0.003819,0.022185,38.56853,0.001029,38.5675,0.918298,0.000025,0.918274,38.5675,0.918274,4195.902625,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.311,0.001,0.640625,0,640.625,0,120132,328240,81952,100,50,?,?,?,?,?
feature-envy,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.03059,0.15449,6.87818,32.772261,38.56853,6.665615,31.902915,0.918298,0.158705,0.759593,35.967179,0.856361,3913.003887,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,0.997449,0.998768,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,0.997449,0.997592,0.97271,0.97619,1.547,0,0.421875,0,421.875,0,107155,328240,81952,97.619048,53.571429,?,?,?,?,?
feature-envy,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,39,3,0,92.857143,7.142857,0,0.847458,0.071443,0.267261,16.06408,56.694576,38.56853,175.516128,-136.947598,0.918298,4.178955,-3.260657,32.063564,0.763418,3488.315009,0.892857,25,0,0,1,14,0.107143,3,1,0.892857,0.943396,0.857493,0.931122,0.971529,0.928571,0.035714,0.964286,0.071429,0.941176,0.928571,0.930006,0.857493,0.92602,0.891518,0.923311,0.928571,1.643,0,0.5,0,500,0,106138,328240,81952,92.857143,50,?,?,?,?,?
feature-envy,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.023806,0.154278,5.352734,32.72717,38.56853,12.550249,26.01828,0.918298,0.298815,0.619483,36.400736,0.866684,3960.172197,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,1.591,0,0.5,0,500,0,113616,328240,81952,97.619048,50,?,?,?,?,?
feature-envy,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.033656,0.166962,7.567652,35.417916,38.56853,14.222365,24.346165,0.918298,0.338628,0.579671,35.630616,0.848348,3876.388009,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,1,1,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,1,1,0.97271,0.97619,1.735,0,0.578125,0,578.125,0,112148,328240,81952,97.619048,51.190476,?,?,?,?,?
feature-envy,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.021273,0.098722,4.783235,20.942035,38.56853,1.732209,36.836321,0.918298,0.041243,0.877055,36.670241,0.873101,3989.49269,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,1,1,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,1,1,0.973668,0.97619,1.65,0,0.5,0,500,0,110814,328240,81952,100,52.380952,?,?,?,?,?
feature-envy,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.945455,0.031095,0.147203,6.991743,31.226336,38.56853,3.710095,34.858435,0.918298,0.088336,0.829963,35.818279,0.852816,3896.804548,1,28,0.071429,1,0.928571,13,0,0,0.965517,1,0.982456,0.946864,1,1,0.97619,0.047619,0.952381,0.02381,0.977011,0.97619,0.975958,0.946864,1,1,0.97271,0.97619,1.68,0.001,0.5,0,500,0,105767,328240,81952,100,52.380952,?,?,?,?,?
feature-envy,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.026543,0.155267,5.968155,32.936991,38.56853,11.587205,26.981324,0.918298,0.275886,0.642412,36.224523,0.862489,3941.001318,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.997449,0.998768,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.997449,0.997592,0.973668,0.97619,1.802,0,0.59375,0,593.75,0,108649,328240,81952,97.619048,51.190476,?,?,?,?,?
feature-envy,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,40,2,0,95.238095,4.761905,0,0.896552,0.037421,0.177503,8.414207,37.653957,38.56853,17.005908,21.562622,0.918298,0.404903,0.513396,35.042497,0.834345,3812.404331,0.928571,26,0,0,1,14,0.071429,2,1,0.928571,0.962963,0.901388,0.994898,0.997619,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.953086,0.901388,0.994898,0.995125,0.948148,0.952381,1.883,0,0.609375,0,609.375,0,107849,328240,81952,97.619048,51.190476,?,?,?,?,?
feature-envy,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,42,0,0,100,0,0,1,0.008212,0.051259,1.846447,10.873678,38.56853,0.600794,37.967736,0.918298,0.014305,0.903994,37.967736,0.903994,4130.651995,1,28,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.787,0,0.609375,0,609.375,0,114805,328240,81952,100,51.190476,?,?,?,?,?
feature-envy,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1',-1178107808933117974,20170707.1553,378,42,41,1,0,97.619048,2.380952,0,0.947368,0.02503,0.154506,5.628078,32.775611,38.56853,35.744488,2.824042,0.918298,0.851059,0.067239,36.324573,0.864871,3951.886165,0.964286,27,0,0,1,14,0.035714,1,1,0.964286,0.981818,0.948683,0.994898,0.997619,0.97619,0.011905,0.988095,0.02381,0.977778,0.97619,0.976385,0.948683,0.994898,0.995125,0.973668,0.97619,1.922,0,0.609375,0,609.375,0,109665,328240,81952,97.619048,51.190476,?,?,?,?,?
